chrom,start,end,center,pi_AFR,theta_w_AFR,tajimas_d_AFR,fay_wu_h_AFR,normalized_fay_wu_h_AFR,segregating_sites_AFR,n_variants_AFR,pi_EUR,theta_w_EUR,tajimas_d_EUR,fay_wu_h_EUR,normalized_fay_wu_h_EUR,segregating_sites_EUR,n_variants_EUR,fst,dxy,da
15,29000000,29999999,29499999,0.0007254739120696332,0.005819460558785536,-2.2666957209393854,8.433797144515701e-05,0.02404342412485543,70358.0,134390,0.0004980070412913363,0.005859327808982286,-2.369422745953528,-0.00035006910431882327,-0.0991202361361791,70840.0,134390,0.18912787543080667,0.0007544228715527599,0.00014268239487227104
15,30000000,30999999,30499999,0.000630776593225776,0.005853289822956637,-2.3104576720396857,-0.00020109928271047414,-0.05699893833770053,70767.0,134664,0.0005509414354373332,0.005881246525376764,-2.346937159556875,-0.0003186049744771341,-0.08987517534226336,71105.0,134664,0.09528379283792975,0.0006530876861200276,6.222867178846305e-05
15,31000000,31999999,31499999,0.0007904334335238039,0.005887946208501115,-2.2418850163932547,6.07000652287443e-05,0.017103381392732125,71186.0,134222,0.0004835602446111293,0.0058345141677809895,-2.3748972143083247,-0.0005644213777229416,-0.16049252882212137,70540.0,134222,0.20166989525132373,0.0007979115847912112,0.0001609147457237691
15,32000000,32999999,32499999,0.0006981656408993654,0.005880171267591375,-2.2820579672717773,8.337733931908208e-05,0.023524187224094266,71092.0,134407,0.0005218341843382071,0.0058218592107683285,-2.3574060721660923,-0.0002417470508802092,-0.06888987688801118,70387.0,134407,0.13667456239124476,0.0007065700673752097,9.65701547564269e-05
15,33000000,33999999,33499999,0.0007599325276045582,0.005906308302990074,-2.256339309373141,0.00015903004603833192,0.04467040899740781,71408.0,135103,0.0005426158283148411,0.005859162384707611,-2.3497012207806245,-0.0002589690495644398,-0.07332780198486648,70838.0,135103,0.17542862645294766,0.0007898336018594621,0.00013855942389975982
15,34000000,34999999,34499999,0.0007623400482168173,0.005884720435144946,-2.2540565277966684,0.0001238818876681091,0.034925175686220694,71147.0,134729,0.0005426025898123848,0.00585709458127417,-2.34962229589846,-0.0002895586627634928,-0.08201827688134099,70813.0,134729,0.15847957822979095,0.0007753481699721154,0.000122876850957509
15,35000000,35999999,35499999,0.000800424337792421,0.005865696643557286,-2.236154572885372,0.00011249486370857365,0.03181775300332635,70917.0,134336,0.0005901964743268919,0.005854282368604689,-2.328454777189041,-0.0003115161423309114,-0.08828017285573658,70779.0,134336,0.15877722364516567,0.0008265472899721322,0.00013123688391245602
15,36000000,36999999,36499999,0.0007171134480033838,0.005876035660724492,-2.273491226217409,8.802278777574353e-05,0.024852336277734272,71042.0,134171,0.0005325015402859478,0.005819460558785536,-2.352563564676982,-0.00028098110524044437,-0.08010327695348643,70358.0,134171,0.17349003531913837,0.0007559588157960095,0.00013115132165133085
15,37000000,37999999,37499999,0.0007443487022603114,0.005842537245102742,-2.2596063692737687,8.470162036431495e-06,0.00240517334892119,70637.0,134231,0.00048291299117612463,0.005861726460965078,-2.3761809910766964,-0.0004674845240488648,-0.132311641441159,70869.0,134231,0.17808514273312248,0.0007465868773291513,0.00013295603061095143
15,38000000,38999999,38499999,0.0007439479586973184,0.005896548270784231,-2.262807078040026,7.961942636794568e-05,0.022401543176321474,71290.0,134702,0.0006303412381632295,0.005849071503952417,-2.310448931135852,-0.00015769308579015543,-0.04472825423609819,70716.0,134702,0.12548396259854064,0.000785742706870581,9.859810844030343e-05
15,39000000,39999999,39499999,0.0007614002409347592,0.0058749604029391025,-2.253912961348381,1.3208576374455047e-05,0.0037299892593486536,71029.0,134821,0.0005795971790251705,0.005883066192398193,-2.3343990471140392,-0.0003430628867639502,-0.09674457153109255,71127.0,134821,0.12763878288042402,0.000768602153352438,9.810344337244301e-05
15,40000000,40999999,40499999,0.0007631392774101499,0.0058719000538576096,-2.252970972185203,0.00010163722378067779,0.028716441290442492,70992.0,134381,0.000529093243484198,0.005835506713429041,-2.3547284409644225,-0.00034209619612698733,-0.09725809250242917,70552.0,134381,0.17288167056020884,0.0007811654480973222,0.00013504918765016135
15,41000000,41999999,41499999,0.0006276891738056493,0.005837160956175795,-2.311055385119178,-3.1557768672644195e-05,-0.008969344674369734,70572.0,134033,0.0005052069843638312,0.005835175864879691,-2.365315272548193,-0.00023619976401082613,-0.06715549915498974,70548.0,134033,0.1893606729314179,0.0006987670844100465,0.00013231900532531806
15,42000000,42999999,42499999,0.0007607713191316685,0.005866854613480013,-2.2537264535637482,0.00017957783666465741,0.0507813021717116,70931.0,134789,0.0005048126380734309,0.00584716912479365,-2.365950439342606,-0.0003201933918450789,-0.09084957805278024,70693.0,134789,0.16460550021815512,0.0007574768313256882,0.00012468485272314932
15,43000000,43999999,43499999,0.0007099240329893093,0.005854365080742027,-2.2755003167169483,0.0002732638935647579,0.07743882163519,70780.0,134607,0.0005137160511386871,0.005845101321360209,-2.3619268175919523,-0.00010187334007111892,-0.028915099034305457,70668.0,134607,0.11898511149577672,0.0006944491518207258,8.262910975671875e-05
15,44000000,44999999,44499999,0.0007166387999308443,0.005847251836930988,-2.2721442333367623,-9.17554954863237e-05,-0.026033735745356237,70694.0,134157,0.0005449024062451602,0.005831122970150146,-2.347531078912352,-0.00042040727982732036,-0.11961180771664447,70499.0,134157,0.24064891234240413,0.0008306705729925237,0.0001998999699045269
15,45000000,45999999,45499999,0.0006939972223399805,0.005847251836930988,-2.2821712865535466,7.845533976352586e-05,0.0222600899530885,70694.0,134533,0.0005608780668624032,0.00586801258340274,-2.342004386284865,-0.00020426965254530095,-0.05775229542308944,70945.0,134533,0.16060196254419412,0.0007474852413308681,0.00012004759672967462
15,46000000,46999999,46499999,0.0008256957771932928,0.005912098152603709,-2.2278613733657124,-1.3997263000451018e-06,-0.00039278817740385846,71478.0,135239,0.0005370305557426732,0.005866689189205338,-2.3524746083334134,-0.0005733839503937544,-0.16214698365310876,70929.0,135239,0.14431637663342162,0.0007962793114895439,0.00011491614502159045
15,47000000,47999999,47499999,0.000665650722365614,0.0057983689637644345,-2.2922369675224297,0.0001172435101066343,0.03354583626810355,70103.0,133803,0.0005408752386509549,0.005820287680158913,-2.348871728154969,-0.00011519038903548178,-0.03283429523564113,70368.0,133803,0.13244282539796226,0.0006953581829165292,9.209520240823704e-05
15,48000000,48999999,48499999,0.000694591436668373,0.005855688474939429,-2.282351769507546,5.066904969861929e-05,0.01435559162220677,70796.0,134010,0.0005733702660909816,0.005812016466425147,-2.3340508208751194,-0.00019239397828391884,-0.05491872561106103,70268.0,134010,0.1259140107804729,0.0007253071885353085,9.132633715564998e-05
15,49000000,49999999,49499999,0.0011095974187520204,0.005950063023641693,-2.1066143251565688,0.00035962090221051523,0.10027223409153567,71937.0,135500,0.0006465747084810729,0.005905067620930009,-2.3059794556083126,-0.0005220815105595851,-0.14667979061716035,71393.0,135500,0.25584258402235194,0.0011799735442563097,0.00030188748063976435
15,50000000,50999999,50499999,0.0007165867464492216,0.0058515528680725465,-2.2724007721428987,0.00021402378226448085,0.06068022127615502,70746.0,134616,0.0005676338000504855,0.005860982051729039,-2.3387222639743794,-6.18014076457966e-05,-0.0174938071483576,70860.0,134616,0.11170475559655943,0.0007228568173640556,8.074654411415056e-05
15,51000000,51999999,51499999,0.0006875274440816253,0.0058654485071452725,-2.2859820615352615,0.00010041308711689043,0.0284017762140627,70914.0,134519,0.00039768649574574346,0.005836912819763782,-2.413082962083409,-0.00042868011308030805,-0.12184458162411813,70569.0,134519,0.30329785947713506,0.0007788220221420087,0.0002362150522283118
15,52000000,52999999,52499999,0.0008605772391677808,0.0058889387541491665,-2.211099627244197,0.00013669338928042163,0.03850943451465849,71198.0,135142,0.0006117579782653331,0.005916812744431956,-2.321780607546349,-0.0003420850050637454,-0.09591867796581148,71535.0,135142,0.19472279611072044,0.0009141791238598171,0.00017801151514325967
15,53000000,53999999,53499999,0.0007925885909468936,0.005864042400810532,-2.239515009446914,0.00011084764428436749,0.03136070078830865,70897.0,134321,0.0005706415407804277,0.005868095295540077,-2.3376993818866527,-0.00032483100567910533,-0.09183680290017887,70946.0,134321,0.142377801655574,0.0007947731147569008,0.00011315804889326493
15,54000000,54999999,54499999,0.0007329536315282235,0.005862801718750468,-2.2657807895598334,0.00020297201078197153,0.057436415254103076,70882.0,134382,0.0005247055384624979,0.00585850068760891,-2.3575906250338914,-0.00021751391923715554,-0.06159662257763543,70830.0,134382,0.1462171192519713,0.0007365216604525381,0.00010769207545719888
15,55000000,55999999,55499999,0.0007582592522469799,0.005898119801393646,-2.256610961900718,0.00015831988432338787,0.044532660512284265,71309.0,135078,0.0006185316944925648,0.005898367937805659,-2.3179685653225386,-0.00012358127809213953,-0.034759825906185204,71312.0,135078,0.11663825843699381,0.0007792905680418371,9.089509467206586e-05
15,56000000,56999999,56499999,0.0010147167885805562,0.005905481181616697,-2.1445712125101357,0.00011799251132960087,0.033147898688382305,71398.0,134898,0.0007731001680207862,0.005915158501685203,-2.251073778159348,-0.00031778992783191765,-0.08913139329944432,71515.0,134898,0.15649676960706538,0.0010597570300751806,0.0001658485517745345
15,57000000,57999999,57499999,0.0008326992266091694,0.005883479753084881,-2.2230182833741554,0.00010578259746043959,0.02982885415318649,71132.0,134157,0.00047104120027354195,0.005830874833738133,-2.3803228142888844,-0.0006190253716227984,-0.1761289533641532,70496.0,134157,0.1975977033122517,0.0008123982397997762,0.0001605280263584362
15,58000000,58999999,58499999,0.0007927685713735647,0.005870576659660207,-2.2398255290568714,0.00012109559390543411,0.03422189409296322,70976.0,134405,0.0005375504817230532,0.005846176579145599,-2.3514114746660604,-0.0003546055833113893,-0.10063054738991516,70681.0,134405,0.15288512189490644,0.0007852058129771694,0.00012004628642890354
15,59000000,59999999,59499999,0.000625500704951362,0.0058207012408456014,-2.311240673495683,-4.281618207743934e-05,-0.012203616162416137,70373.0,133898,0.00048514735810333156,0.00582566396908586,-2.3738652060443193,-0.00030883077416084606,-0.08794904034232036,70433.0,133898,0.13936002162521163,0.0006452454516175141,8.992142009014273e-05
15,60000000,60999999,60499999,0.0007465943262563064,0.005896961831470919,-2.261667919427054,0.00011508039333625888,0.03237649086343618,71295.0,134728,0.0006047431844564931,0.005851387443797871,-2.3218878562089573,-0.00016627812448222442,-0.04714466067990011,70744.0,134728,0.11720195856909114,0.0007653718332456597,8.970307788928398e-05
15,61000000,61999999,61499999,0.0007784896016812002,0.005927730746560526,-2.2494378731902915,0.00011570484935963249,0.03238323135431799,71667.0,135448,0.0005766557264506519,0.0059037442267326065,-2.336583905500843,-0.00020532415207648118,-0.05769913908990079,71377.0,135448,0.14820255734528692,0.0007954621957462752,0.00011788953168035868
15,62000000,62999999,62499999,0.0007850398046686665,0.005874298705840402,-2.2434542976209686,0.00023131848297913972,0.06532972274523714,71021.0,134573,0.0005917025774595361,0.005868922416913454,-2.32844225627551,-0.0001723163580035553,-0.048710724067958004,70956.0,134573,0.1426496797351415,0.0008029053874390761,0.00011453419637495705
15,63000000,63999999,63499999,0.000696669493302535,0.005864290537222545,-2.281885175998763,2.4463188985585013e-05,0.006920763161127603,70900.0,134616,0.0005363892514255147,0.005863463415849169,-2.352627247122572,-0.00031685064305547056,-0.089651334673609,70890.0,134616,0.12868936900539335,0.0007075884884583786,9.105911609432084e-05
15,64000000,64999999,64499999,0.0007286720641518784,0.005873554296604363,-2.2682616550993537,0.00015202480980495178,0.042940784926978996,71012.0,134841,0.0006228911619942217,0.005881742798200791,-2.31528081049007,-8.478821227366147e-05,-0.02391586190653663,71111.0,134841,0.14081803618052077,0.0007865407347102356,0.00011075912163717998
15,65000000,65999999,65499999,0.0007321517973646858,0.0058250022719871595,-2.2640344708445435,0.00010178366702444967,0.02898931492448382,70425.0,134184,0.00048138337831621245,0.0058580871269222215,-2.37672440751909,-0.0003962966330511706,-0.11223308035639314,70825.0,134184,0.21389289249115526,0.0007718637600953849,0.00016509617225496514
15,66000000,66999999,66499999,0.0007642955206630345,0.005848078958304365,-2.251086884994058,0.0001935276356426512,0.05490172357230607,70704.0,134105,0.0006493602699210074,0.005844356912124171,-2.301796612853555,-2.231039148442208e-05,-0.006333250046470959,70659.0,134105,0.13967647252682192,0.0008215838259907534,0.00011475593069878156
15,67000000,67999999,67499999,0.0007130503754238608,0.00583592027411573,-2.273119649778419,0.00027795604126791204,0.07901742038663062,70557.0,133933,0.00047332826035379106,0.005840634865943976,-2.379658934619444,-0.00021616921036377742,-0.06140304552392976,70614.0,133933,0.22341313587107825,0.0007638415549988271,0.000170652237110005
15,68000000,68999999,68499999,0.0007497086036234165,0.005881825510338128,-2.2594523563963436,5.855465777381808e-05,0.016516038987202504,71112.0,133978,0.0005401754892853351,0.0057962184481936555,-2.348183726489714,-0.00028907974515341437,-0.08274248347280895,70077.0,133978,0.19352344578737452,0.0007997034049962991,0.00015476135854194923
15,69000000,69999999,69499999,0.0008676798699768426,0.005902586256809879,-2.20885928085854,0.00018974121816637854,0.0533305617948505,71363.0,134767,0.00040969843830277803,0.00587223090240696,-2.408849097075103,-0.0007308545961452386,-0.20648301905951955,70996.0,134767,0.26716215244961816,0.0008715286147867111,0.0002328394606468977
15,70000000,70999999,70499999,0.0008201674210908768,0.00589481131590014,-2.2292284502256208,0.0002719999105120196,0.0765518312233999,71269.0,134520,0.0005605046372644904,0.005856267459900793,-2.3416724683161783,-0.0002142060328258013,-0.06068300818976759,70803.0,134520,0.16744115619524771,0.0008291738587774722,0.00013883782959978354
15,71000000,71999999,71499999,0.0007750492086968854,0.005919211396414748,-2.2504530598536103,0.00023028631947458232,0.06454480392471351,71564.0,135023,0.0006049106840922102,0.005852214565171248,-2.321851610052439,-8.205600245333149e-05,-0.023261963847800722,70754.0,135023,0.1589170119893448,0.0008203470480668831,0.00013036710167233575
15,72000000,72999999,72499999,0.0006684271666273245,0.005880419404003388,-2.2951666672976883,2.919996907024224e-05,0.008238168354611917,71095.0,134922,0.0005328581438920308,0.0058707420839348825,-2.3544788749232923,-0.00011019732725385658,-0.031141141424111896,70978.0,134922,0.1557426742398711,0.0007114450025269308,0.00011080234726725537
15,73000000,73999999,73499999,0.0006413468084019503,0.005869584114012155,-2.306569908163861,2.5447107105284574e-05,0.007192627035695812,70964.0,134262,0.0005707716154410733,0.005820783952982939,-2.3355921621278517,-0.00015518297309277486,-0.04423015879320015,70374.0,134262,0.1408705729982759,0.0007054341207187517,9.937490879727248e-05
15,74000000,74999999,74499999,0.0005925982299329381,0.005881329237514102,-2.328599316940862,2.0613209462143337e-05,0.005814691899948813,71106.0,134749,0.0005795722258792902,0.0058569291569994944,-2.3332701795802255,2.2189245263046862e-05,0.006285341419250535,70811.0,134749,0.11581230052273374,0.0006628515961619334,7.67663682558208e-05
15,75000000,75999999,75499999,0.0006822869305712871,0.005857177293411507,-2.2878698687374923,0.00010159446838246122,0.02877650251114694,70814.0,134586,0.0005292967793476027,0.005895803861548192,-2.357043531204345,-0.0001897295128458957,-0.05338860911423266,71281.0,134586,0.15067643992384835,0.0007132639237091557,0.00010747206874971789
15,76000000,76999999,76499999,0.0008540618018997767,0.0059037442267326065,-2.2149072013972284,-0.0003536201953609185,-0.09937253182727085,71377.0,134820,0.0005769475520014281,0.005914414092449164,-2.3369130106257003,-0.001025031804171621,-0.28752959860469296,71506.0,134820,0.3281463019195782,0.0010649709586983594,0.0003494662817478111
15,77000000,77999999,77499999,0.0006898646005001638,0.005834183319231639,-2.283316413758189,0.0001612784780551422,0.04586193832228913,70536.0,133808,0.0004696417293603825,0.005833604334270276,-2.3810420656084235,-0.0002563689534437231,-0.07290956633592435,70529.0,133808,0.17506506830131652,0.0007027865382492599,0.00012303337331897462
15,78000000,78999999,78499999,0.0008216787526416769,0.005897954377118971,-2.228757056465294,2.97927360879163e-05,0.008380419265764615,71307.0,135049,0.0007522915160984712,0.005930873807779357,-2.261056788137303,-0.00013589691306521498,-0.03801439053744907,71705.0,135049,0.08951123961513531,0.0008643545847143146,7.736945034424483e-05
15,79000000,79999999,79499999,0.0006634401702701423,0.0058260775297725486,-2.294634820630699,0.00010499269978901759,0.029897771174138027,70438.0,133835,0.0005073482765526391,0.005843364366476119,-2.364680980172562,-0.00015505347413327165,-0.044022499461195866,70647.0,133835,0.1671525714794573,0.0007028829091186076,0.00011748868570721318
15,80000000,80999999,80499999,0.0007078960614532921,0.005873885145153713,-2.2774389188601587,2.4624500077280722e-05,0.0069550214458068485,71016.0,134562,0.0004938936899287258,0.0058736370087417,-2.371773175619021,-0.00038732458636035847,-0.10940179833252953,71013.0,134562,0.17482973351937017,0.0007282071350594231,0.00012731225936841626
15,81000000,81999999,81499999,0.0007528392744442398,0.005876283797136506,-2.2577611941404765,8.203086877896356e-05,0.023159601217466727,71045.0,134866,0.0005592913133179358,0.005907548985050139,-2.344358539173268,-0.0002992577095934062,-0.08404171124257093,71423.0,134866,0.15689662335589816,0.0007781552204092677,0.000122089926528158
15,82000000,82999999,82499999,0.0007027718476707294,0.00586693732561735,-2.2793306764371373,-0.00018731308606649355,-0.052967941482372285,70932.0,134575,0.00063851280889011,0.005870493947522869,-2.307863906282039,-0.00030431479694793383,-0.08600127490396023,70975.0,134575,0.11396408982066446,0.0007569019726796037,8.625964439920201e-05
15,83000000,83999999,83499999,0.0006309584411284044,0.005847086412656313,-2.31008073840715,0.00019952263593104387,0.05661204798531671,70692.0,134027,0.0003597868349864409,0.0057813302634728775,-2.4283591576353487,-0.00031391067834456117,-0.0900811194028341,69897.0,134027,0.3106383575272922,0.0007185961729457107,0.00022322353488827708
15,84000000,84999999,84499999,0.0007936246691378861,0.005883479753084881,-2.2402163095441874,0.00019658310096184716,0.05543301817451615,71132.0,134864,0.0004780733415792451,0.005903661514595269,-2.379821471287463,-0.000441974916165063,-0.12420326170155555,71376.0,134864,0.15797813705999783,0.0007551454817783196,0.00011929647641975417
15,85000000,85999999,85499999,0.0008468535815979494,0.005860651203179689,-2.215335442215992,6.372123336787083e-05,0.01803826045395488,70856.0,134403,0.0005095153675202039,0.005880750252552739,-2.365158127989776,-0.000595439664117898,-0.16798155694597783,71099.0,134403,0.2198156702866449,0.0008692618509876147,0.00019107737642857006
15,86000000,86999999,86499999,0.0007948314882667396,0.005849898625325794,-2.2376752054874527,0.00016803833867745326,0.0476558560188779,70726.0,134623,0.0005518217886558288,0.005910609334131632,-2.3477581413759845,-0.0002951312091967321,-0.0828399419485871,71460.0,134623,0.15319126640948427,0.0007951342632066841,0.00012180762474544293
15,87000000,87999999,87499999,0.0007890693298846286,0.0058654485071452725,-2.241152693413765,9.102926158156682e-05,0.025747567280362486,70914.0,134233,0.0006396887577190676,0.005863794264398519,-2.307022433204897,-0.00021337744485086315,-0.06037069504774099,70894.0,134233,0.10860653160533743,0.000801418306427337,8.70392626254431e-05
15,88000000,88999999,88499999,0.0008006822996487463,0.0058750431150764405,-2.236603511678168,0.0001269212204359016,0.03584096511120442,71030.0,134149,0.0005573197537439404,0.005833190773583587,-2.342104570470817,-0.00037839513587788816,-0.10762060136499674,70524.0,134149,0.14601567658815828,0.0007950977647725309,0.00011609673807617159
15,89000000,89999999,89499999,0.0006407106905641527,0.005845514882046898,-2.3056853632368473,-2.5328913111324696e-05,-0.007188693558451827,70673.0,134087,0.0004794152162300631,0.005843612502888132,-2.3770686843309026,-0.0003475938981944049,-0.09868403539168218,70650.0,134087,0.12036297669741416,0.0006366977952945848,7.66348418974526e-05
15,90000000,90999999,90499999,0.0006516704877570421,0.005843364366476119,-2.30072390393811,-1.6763345619727765e-05,-0.004759418501503617,70647.0,134244,0.0005255362446836599,0.005874298705840402,-2.3578490234939764,-0.00023664375549835773,-0.06683370363229284,71021.0,134244,0.1170697723546032,0.0006666476554882306,7.804428926788027e-05
15,91000000,91999999,91499999,0.0007307630175248927,0.005861395612415728,-2.266670848832394,0.00014709587633187816,0.04163473708485295,70865.0,134887,0.0006081542313005325,0.005920038517788125,-2.323503003087608,-9.613035421230404e-05,-0.026939716224620814,71574.0,134887,0.11922343645904032,0.0007600776997523282,9.061907533959462e-05
15,92000000,92999999,92499999,0.0007612592014259572,0.0058719000538576096,-2.2538000884431844,0.00010060032176796464,0.028423476423197865,70992.0,134426,0.0005655097296396366,0.005868426144089428,-2.3399780724305774,-0.0003088408391693285,-0.08731111248045738,70950.0,134426,0.15732782190609754,0.0007872390744317347,0.00012385460889892137
15,93000000,93999999,93499999,0.0007044799256733645,0.005874546842252414,-2.2789799477567345,0.000112894514641596,0.031882691614339036,71024.0,134570,0.0005112944362365486,0.005853124398681962,-2.3633105839017796,-0.0002582849171257419,-0.07320952061356159,70765.0,134570,0.14759654830963265,0.0007131449077881891,0.00010525772683322174
15,94000000,94999999,94499999,0.0008188480324268424,0.005889352314835855,-2.2294743364469873,9.597426593012765e-05,0.027036093210911234,71203.0,134694,0.0005983663576522014,0.00587471226652709,-2.3257625412303518,-0.00033054634474966537,-0.09334740926336016,71026.0,134694,0.14670325769862513,0.0008304346658205205,0.00012182747078097562
15,95000000,95999999,95499999,0.0007584234985078637,0.0059080452578741645,-2.2570987664057807,0.00011232248726087248,0.031541313453795,71429.0,135016,0.0004846883827130272,0.005876531933548518,-2.375936954991861,-0.0004394254313839575,-0.12405681240629479,71048.0,135016,0.2069334347663274,0.0007837374160722755,0.0001621814754618235
15,96000000,96999999,96499999,0.0007454059990031197,0.00586941868973748,-2.260652271527575,9.459697965570122e-05,0.02673859799356224,70962.0,134082,0.0004927324551943507,0.005825084984124497,-2.370471820633776,-0.00041944142356683015,-0.1194606880233257,70426.0,134082,0.19913816577385443,0.0007730037824764389,0.00015393455537768893
15,97000000,97999999,97499999,0.00078781301404538,0.005854365080742027,-2.241048293763109,5.194732764113748e-05,0.01472108073682817,70780.0,133879,0.0006123034454619135,0.005835341289154366,-2.3177960851654738,-0.0002899196288522972,-0.08242660874118136,70550.0,133879,0.12205662419276087,0.0007973842608121016,9.732603105850053e-05
15,98000000,98999999,98499999,0.0007435264689486698,0.0058802539797287124,-2.26208652046331,0.00012349819880959998,0.034843446861468924,71093.0,134315,0.0005988219053840704,0.00583765722899982,-2.3238842570775753,-0.0001568021681236372,-0.044562502555417334,70578.0,134315,0.1384485687879295,0.000779029739665512,0.00010785555249910643
15,99000000,99999999,99499999,0.0007101237441384039,0.005851718292347222,-2.275269767582491,0.00018012706696509667,0.05106834961814638,70748.0,134169,0.0004979730755797084,0.0058473345490683264,-2.368985700316434,-0.00020340602170242666,-0.057711461270363,70695.0,134169,0.17093138068861433,0.0007285867487783338,0.0001245383389192832
15,100000000,100999999,100499999,0.0007282765575316668,0.005914000531762476,-2.2706340283853397,0.00011770410773829357,0.03301924974721465,71501.0,134682,0.0005040208940938376,0.005835837561978392,-2.365867029491467,-0.0003362509990194358,-0.09559088172025569,70556.0,134682,0.18123839803191583,0.000752537398347528,0.0001363886725347687
15,101000000,101991188,101495594,0.0007515979537438985,0.00591141332386437,-2.260275581013847,0.00019378249777350786,0.05438505397864448,70840.0,133237,0.0005750879826811431,0.005819454296719853,-2.33361054702111,-0.0001449266154812061,-0.04131627912065296,69738.0,133237,0.13711615802833996,0.0007687511759358555,0.00010540820772335739
