chrom,start,end,center,pi_AFR,theta_w_AFR,tajimas_d_AFR,fay_wu_h_AFR,normalized_fay_wu_h_AFR,segregating_sites_AFR,n_variants_AFR,pi_EUR,theta_w_EUR,tajimas_d_EUR,fay_wu_h_EUR,normalized_fay_wu_h_EUR,segregating_sites_EUR,n_variants_EUR,fst,dxy,da
1,21100000,21200000,21150000,0.000684889888402889,0.005980081549405649,-2.290196495582989,0.00034254350444304306,0.09490615799958885,7230.0,14202,0.0006797538554125544,0.005756759001917367,-2.2808948729484038,0.00023369225267051675,0.06725543904901263,6960.0,14202,0.06208612243089869,0.0007274888326380738,4.5166960730351774e-05
1,21200000,21300000,21250000,0.0006390519456554556,0.005762548845741137,-2.299472268014755,0.00026325734284541886,0.07568811372154985,6967.0,14028,0.0005700500676066705,0.005769992930657413,-2.330775174278407,0.00013208425505453563,0.037926121132071194,6976.0,14028,0.059337502104588734,0.0006426864130160757,3.813540638501223e-05
1,21300000,21400000,21350000,0.0006448539680596782,0.0058221015250713454,-2.299861162917345,0.00011234216246161572,0.031969183811423094,7039.0,14165,0.000521965662918624,0.005827064248348863,-2.3546514029312595,-0.00023047721824821153,-0.06553107551476053,7045.0,14165,0.18080900708951278,0.0007121780153080915,0.00012876819981894044
1,21400000,21500000,21450000,0.0007172519906619204,0.005779918377212448,-2.265352173921019,0.00018437168000080655,0.052848941652079096,6988.0,14106,0.00047502894844947483,0.005884962686586566,-2.3775904335821982,-0.0002458368620486552,-0.06921158514817528,7115.0,14106,0.1544571674808368,0.0007050387592780907,0.00010889828972239244
1,21500000,21600000,21550000,0.0007324900371243796,0.005833681212718886,-2.2615830930404845,0.0002538003624516234,0.07208076420779189,7053.0,14079,0.0005541977950319415,0.0058105218374238056,-2.3396358656652807,-3.494404333245057e-05,-0.009963805984156979,7025.0,14079,0.15228410235974052,0.0007589145347740931,0.00011557061869593226
1,21600000,21700000,21650000,0.0006784324285282881,0.005902332218057877,-2.2890840013035723,0.00012919298033779952,0.03626541652359823,7136.0,14232,0.0005294501021230086,0.005866766034569002,-2.352941501438488,-7.937457850180338e-05,-0.02241589939802265,7093.0,14232,0.1470188793419234,0.0007080359115800824,0.00010409464625443214
1,21700000,21800000,21750000,0.0006893264738047401,0.005841125297635162,-2.281112852552163,0.0001385305463854573,0.039293407410568915,7062.0,14247,0.0005518430865468593,0.005906467820789142,-2.3447262821080033,-0.00010724713623937973,-0.030084009392285442,7141.0,14247,0.1365860059486317,0.0007187569166720783,9.817213649627852e-05
1,21800000,21900000,21850000,0.0006941447821818255,0.005719538577335986,-2.2723797326062254,0.00014775535902158325,0.04279954030978334,6915.0,14033,0.0005457945681916739,0.005902332218057877,-2.3472051782588106,-0.0001357589370973939,-0.03810852871235665,7136.0,14033,0.11730056619816387,0.0007023564890220767,8.23868138353243e-05
1,21900000,22000000,21950000,0.0006871302217302231,0.005938725522093005,-2.287136763399933,0.00011575425839858141,0.03229423988215783,7180.0,14193,0.0004902135921739135,0.005837816815450151,-2.3691511847266833,-0.0002610070299943348,-0.07407506477469751,7058.0,14193,0.12449137678458902,0.0006723770518560751,8.370514490400581e-05
1,22000000,22100000,22050000,0.0006302487620996176,0.005755931881371114,-2.3030943808527105,8.997141893817676e-05,0.02589703092269296,6959.0,13899,0.00040558907794076293,0.005726982662252262,-2.4031014276034095,-0.0003420167760678021,-0.09894167525419795,6924.0,13899,0.17806569145117268,0.0006301220360720576,0.00011220311605186687
1,22100000,22200000,22150000,0.0006710739532395366,0.005941206883731763,-2.2942528229354955,0.00020225250752507016,0.056402824051547416,7183.0,14186,0.0005566690114561066,0.005801423511415023,-2.3381422873553053,5.737166324861256e-05,0.016384345239509424,7014.0,14186,0.12577005002557076,0.000702185371670083,8.831388932226381e-05
1,22200000,22300000,22250000,0.0005358782406964008,0.005808867596331299,-2.347721216144627,6.20745845738287e-05,0.017704733871914617,7023.0,14091,0.00023465216759965832,0.005835335453811393,-2.4823270363009367,-0.0004118598764427919,-0.1169374662456853,7055.0,14091,0.24092728780471634,0.0005075471663760483,0.00012228196222801885
1,22300000,22400000,22350000,0.000683892347311478,0.00580059639086877,-2.281381457869636,6.573167409274e-05,0.01877449104524355,7013.0,14028,0.00047122553644735147,0.005780745497758701,-2.3754703669521757,-0.000214111692732952,-0.06136495446697982,6989.0,14028,0.1635992605664619,0.0006905289709220868,0.00011297002904266897
1,22400000,22500000,22450000,0.0007038255378393842,0.0059329356782692345,-2.2795636224400075,3.940099317792402e-05,0.011003180795075236,7173.0,14311,0.00050720442711626,0.005875864360577784,-2.363099645910863,-0.00035071999705601017,-0.09889248137618512,7104.0,14311,0.20072495535421345,0.0007575802429140974,0.00015206526043627406
1,22500000,22600000,22550000,0.000776406902271039,0.005823755766163852,-2.2415209425883273,-7.751189871499492e-05,-0.022051287462246622,7041.0,13986,0.0005038687811898021,0.00576337596628739,-2.36017663126189,-0.000602770742703468,-0.17327548212672314,6968.0,13986,0.1690292850131856,0.0007703494601980821,0.00013021161846766034
1,22600000,22700000,22650000,0.0006638630026860248,0.005843606659273921,-2.292513710916782,0.00015987752688725757,0.045329130505552206,7065.0,14147,0.0005160804370863647,0.005836162574357645,-2.3576256647894596,-0.0001516963643996641,-0.04306435086523823,7056.0,14147,0.15853075938379466,0.0007011209577360793,0.00011114923784988363
1,22700000,22800000,22750000,0.0007886095180272002,0.005766684448472402,-2.232605502195988,0.00010903835424754603,0.031326752850678326,6972.0,14011,0.0006535205266932652,0.005822928645617599,-2.296052947310448,-0.00026585067553079584,-0.07564233667300131,7040.0,14011,0.1493076665143631,0.0008476213949241172,0.00012655637256388374
1,22800000,22900000,22850000,0.0008210940536165592,0.005931281437176729,-2.228341247970376,-1.0842823076224165e-05,-0.0030288263934995967,7171.0,14263,0.0007986262080901068,0.0059329356782692345,-2.238236483886236,-4.665762292023388e-05,-0.013029678164240348,7173.0,14263,0.17361582420694197,0.0009800044030081213,0.00017014427215478932
1,22900000,23000000,22950000,0.0006844546183101832,0.0057823997388512065,-2.2801605361818376,0.00015317907931878622,0.04388897238018903,6991.0,14066,0.0005485222130381248,0.005767511569018655,-2.3403174550578205,-0.00011227246709268712,-0.0322512956473311,6973.0,14066,0.15222968355198824,0.0007271880174540973,0.0001106996017799446
1,23000000,23100000,23050000,0.0008469881527435531,0.005949478089194292,-2.218188645989759,0.00012259159163992308,0.0341400625471581,7193.0,14287,0.00038091828528883894,0.005923837352260452,-2.4200708685603076,-0.0007183816316043861,-0.20092400708361857,7162.0,14287,0.18267455506914676,0.0007511735047820963,0.00013722028576590035
1,23100000,23200000,23150000,0.0006765678350163522,0.005866766034569002,-2.288085041055853,8.420878076380141e-05,0.02378110969104083,7093.0,14215,0.00042884610739906336,0.005852704985282703,-2.396830477740649,-0.0003656206183302203,-0.10350134587996779,7076.0,14215,0.14931651731182605,0.0006497210566040815,9.701408539637185e-05
1,23200000,23300000,23250000,0.000561653518517178,0.005798942149776265,-2.3358116508681466,0.00019465795054349235,0.05561466314838137,7011.0,14063,0.00042765796088759786,0.00580059639086877,-2.3956285147796605,-9.370076839170344e-05,-0.026763113238534975,7013.0,14063,0.16408015492387162,0.0005917502050180646,9.709446531567743e-05
1,23300000,23400000,23350000,0.0006871950653446605,0.0058609761907452325,-2.2830977195770723,5.297191650716726e-05,0.01497437122853762,7086.0,14197,0.00041995044552044165,0.005902332218057877,-2.4023493769362396,-0.00046760778404588197,-0.13126093239555894,7136.0,14197,0.19588849796588764,0.0006884278536400866,0.00013485509820753195
1,23400000,23500000,23450000,0.0007744087564115811,0.005901505097511624,-2.2469797197421513,0.0002180882055300652,0.06122752519674514,7135.0,14136,0.0005121980063580524,0.005851050744190197,-2.3599319534997414,-0.000213820169445723,-0.060546155676292214,7074.0,14136,0.15890282709954828,0.0007648383588860892,0.00012153497750127599
1,23500000,23600000,23550000,0.0008795852268122928,0.005789843823767482,-2.1933940715216775,0.00020575691948921047,0.0588779272389649,7000.0,14093,0.0006164289391613819,0.005899023735872866,-2.3161003383045697,-0.00033710862134225686,-0.09468185512760101,7132.0,14093,0.12848622924802905,0.0008582848694881059,0.00011027778650126422
1,23600000,23700000,23650000,0.0008269834608866347,0.005969328982304362,-2.2280906959322255,7.983598046380805e-05,0.02215938832423066,7217.0,14362,0.000697545763213642,0.005918047508436683,-2.2815285025119474,-0.0001392750172381932,-0.0389918538758841,7155.0,14362,0.23190516121413282,0.0009924094962741254,0.00023014488422399169
1,23700000,23800000,23750000,0.0006067587022670182,0.005808867596331299,-2.31616272963609,0.0001857823271832555,0.0529882992124168,7023.0,14072,0.0004776313756017474,0.005823755766163852,-2.3742067580969373,-9.762617768579758e-05,-0.027773579846179498,7041.0,14072,0.1622891702438911,0.0006472341286220797,0.00010503908968769707
1,23800000,23900000,23850000,0.000670434531077314,0.005806386234692541,-2.2876830943233393,0.00012171847064869645,0.034731004586627395,7020.0,14098,0.0005286366057140475,0.005827891368895116,-2.351724282627902,-0.00011126167392076234,-0.03163030158524105,7046.0,14098,0.10911580311415446,0.000672966891198069,7.343132280238997e-05
1,23900000,24000000,23950000,0.0010521089162992077,0.005841125297635162,-2.120480087074899,0.00019037849420496243,0.05399978510293038,7062.0,13977,0.000791518675746783,0.00584608802091268,-2.236164303494944,-0.0003026019048990557,-0.08575856898749863,7068.0,13977,0.11565444803976775,0.0010423683298681305,0.00012055453384513526
1,24000000,24100000,24050000,0.0007428009343293565,0.005822928645617599,-2.2563980122823,0.00027673097994980337,0.07873810330336287,7040.0,14005,0.00046334972239321155,0.005817138801793829,-2.380311450296548,-0.00022863650857311775,-0.0651184629053004,7033.0,14005,0.17894133808412374,0.0007345094282960983,0.0001314340999348174
1,24100000,24200000,24150000,0.00054974867941479,0.005899850856419119,-2.3453698600962833,0.0003222683865398594,0.09050108888237586,7133.0,14129,0.00040866729496293785,0.005746006434816079,-2.402333404296445,-2.3578019200212736e-05,-0.00679831245987834,6947.0,14129,0.16723753563683844,0.000575443788230057,9.623580104119455e-05
1,24200000,24300000,24250000,0.0006747685709297105,0.005831199851080128,-2.2870449359973932,0.0003064683111711082,0.08707574715770812,7050.0,13944,0.0005349823094450874,0.005696379202040905,-2.3433529461389107,8.398535909757499e-05,0.024426365466884172,6887.0,13944,0.1077276183795596,0.0006779044747400755,7.302903455267682e-05
1,24300000,24400000,24350000,0.0006636981348413475,0.005919701749529188,-2.2964029332841127,0.00031625135823357,0.08851397873512218,7157.0,14202,0.0006358637218792125,0.005858494829106473,-2.3056291558168653,0.00031371926367661983,0.08872126565418954,7083.0,14202,0.08181238529385576,0.0007076777316020858,5.789680324180722e-05
1,24400000,24500000,24450000,0.00064999123413834,0.0058543592263752085,-2.2991873828894316,0.0002906113745657353,0.0822442181134823,7078.0,14208,0.0006832619313633245,0.005908122061881647,-2.2872641743348883,0.00033987079619596114,0.09531086763992137,7143.0,14208,0.0686960018581233,0.0007157991204600891,4.917253770925683e-05
1,24500000,24600000,24550000,0.0008553920696467222,0.005786535341582471,-2.203980861424889,0.00030832471469916705,0.08827836197214024,6996.0,14106,0.0008522800796688204,0.005880827083855302,-2.211528308782108,0.0003329772435084492,0.09381044501653381,7110.0,14106,0.04877764094412688,0.0008976198535801229,4.378377892235207e-05
1,24600000,24700000,24650000,0.000585837558043577,0.0057501420375473435,-2.322781130612971,0.00023893618869787596,0.06884362761420373,6952.0,14086,0.0004172233097930861,0.005836162574357645,-2.401434781724172,-0.00011277805266054735,-0.032016018636257304,7056.0,14086,0.10584035816800876,0.000560895851764052,5.9365417845720215e-05
1,24700000,24800000,24750000,0.0009748967085811251,0.005875037240031532,-2.157176747321569,0.0003497360165881963,0.09862889143105256,7103.0,14057,0.00048631225562054657,0.005784881100489966,-2.36887847301498,-0.0005062972779768247,-0.14500250520768504,6994.0,14057,0.18299239868720862,0.0008942444120801048,0.00016363992997926887
1,24800000,24900000,24850000,0.0007060753069570712,0.005985044272683167,-2.2812894369621652,0.00018097070211501836,0.05009878491536796,7236.0,14142,0.0005747491436434304,0.005728636903344768,-2.326785895937633,-0.00013441095180553284,-0.03887239242169525,6926.0,14142,0.14373595730357883,0.000747914420514075,0.00010750219521382377
1,24900000,25000000,24950000,0.0005936633976339694,0.005819620163432587,-2.322487477805293,-0.0001310863888639171,-0.03731910550482318,7036.0,14065,0.0003514719998839832,0.00576337596628739,-2.428563898216607,-0.0006754981846539081,-0.19418207508988766,6968.0,14065,0.22901702964582707,0.0006129418118560547,0.0001403741130970797
1,25000000,25100000,25050000,0.0006811299105871103,0.005808867596331299,-2.2830500393066844,-0.00031630136443766956,-0.09021456235493601,7023.0,14058,0.0003496248711566954,0.005809694716877552,-2.430670435436854,-0.0010276883270673536,-0.293072631218144,7024.0,14058,0.1271916521655691,0.000590481738804064,7.510434793216448e-05
1,25100000,25200000,25150000,0.0007867617846638659,0.005884962686586566,-2.240588199341894,0.0001728001620936287,0.048649226290541546,7115.0,14345,0.0003599229197031773,0.005941206883731763,-2.429706548005655,-0.0005999719587716421,-0.167316159589589,7183.0,14345,0.21284052937333023,0.0007283687404880808,0.0001550263883045625
1,25200000,25300000,25250000,0.000742242897726988,0.005794806547045,-2.2550309808271334,4.4872799323988204e-05,0.012829498929185352,7006.0,14185,0.0005755339260952553,0.00596023065629558,-2.336654069086639,-0.0002528805872939175,-0.0702968837881852,7206.0,14185,0.10032652231047956,0.0007323639389740981,7.347552706297279e-05
1,25300000,25400000,25350000,0.0016352058610887314,0.0058543592263752085,-1.8639389448271446,0.0001817982360424142,0.051449650930082906,7078.0,14192,0.0015513021955600823,0.005998278201423213,-1.9175120671385555,1.378130288907812e-05,0.0038067237438437432,7252.0,14192,0.023059574214535698,0.0016308609883182192,3.760695999381028e-05
1,25400000,25500000,25450000,0.0007101227700477084,0.005793979426498747,-2.2693209603375295,0.0001698234358743565,0.04856082482651619,7005.0,14038,0.0005599413464534579,0.00576916581011116,-2.335269769988873,-0.0001139024449444711,-0.03271015399819666,6975.0,14038,0.06610940733365303,0.0006799854964140843,4.495343816350129e-05
1,25500000,25600000,25550000,0.000641396880556801,0.005869247396207761,-2.3037109282980097,-2.870775390155515e-05,-0.008103834774351708,7096.0,14191,0.0004277556727827152,0.0058932338920490955,-2.3986347876575986,-0.0004344257538055854,-0.12213448242149795,7125.0,14191,0.2131512915874536,0.0006793888977060727,0.0001448126210363143
1,25600000,25700000,25650000,0.0006197207155071515,0.005709613130780952,-2.305540044624948,0.0001515705523055094,0.043980873834966294,6903.0,13887,0.0004338613834058207,0.005683972393847112,-2.3888261331609284,-0.00013749008531687814,-0.04007487043421963,6872.0,13887,0.13014565384977383,0.0006056083432680661,7.881729381158096e-05
1,25700000,25800000,25750000,0.0007276689284312893,0.005891579650956589,-2.266921308614031,-4.386253514136001e-05,-0.012334973069302185,7123.0,14089,0.00047044419436593495,0.005827064248348863,-2.377519045493425,-0.0005140341604936543,-0.14615419104980276,7045.0,14089,0.18264790200041678,0.000732923501224078,0.00013386693982546505
1,25800000,25900000,25850000,0.0006468023198171924,0.005745179314269826,-2.2951065899439542,7.184782206620973e-05,0.020719049936070617,6946.0,13975,0.0004350721980719708,0.005799769270322518,-2.3922946002096435,-0.00031852489054894116,-0.0909910533562348,7012.0,13975,0.08367044402014917,0.000590330471624053,4.9393212679471575e-05
1,25900000,26000000,25950000,0.0006245917465654594,0.005768338689564907,-2.3062467066450774,4.774147871077574e-05,0.013712214028334453,6974.0,14122,0.0005325621294152833,0.005875864360577784,-2.351938056600568,-0.00019644535686559053,-0.05539167700256895,7104.0,14122,0.1606953771299201,0.0006893527358540746,0.00011077579786370236
1,26000000,26100000,26050000,0.0007893221137711643,0.00590315933860413,-2.2405416407938987,0.00016301187121872977,0.045752225100450496,7137.0,14257,0.0006209212139581357,0.005832854092172633,-2.3110069906370407,-0.00019158090631708852,-0.05441778442846981,7052.0,14257,0.11110348079220486,0.0007932550624600988,8.81333985954511e-05
1,26100000,26200000,26150000,0.0005614771139471312,0.005748487796454838,-2.333664274179219,-2.4932450972524977e-05,-0.007185740965205191,6950.0,13939,0.0004413243768677557,0.005755104760824861,-2.387953738349831,-0.00022412271397916848,-0.06451988665370709,6958.0,13939,0.21928708750152698,0.0006422344723400839,0.0001408337269326387
1,26200000,26300000,26250000,0.0006670602239162387,0.0059726374644893734,-2.2975445119289897,9.684347506274327e-05,0.026865144595401114,7221.0,14457,0.0003299850879748591,0.00598587139322942,-2.4438357681312617,-0.0005882219059711171,-0.1628171650469862,7237.0,14457,0.19045500650980204,0.0006158059897280615,0.00011728333378251066
1,26300000,26400000,26350000,0.000854300075870788,0.005878345722216543,-2.2104800634319814,0.00013853785111852645,0.03904703864483505,7107.0,14269,0.0005848509739157351,0.0059296271960842225,-2.3312850570389307,-0.0003827093762818048,-0.10693554220431761,7169.0,14269,0.20464881191646536,0.0009047267869521001,0.0001851512620588393
1,26400000,26500000,26450000,0.0007701150574225838,0.005963539138480592,-2.252403927348611,0.00033673247986880047,0.09355455493434636,7210.0,14239,0.0005962098256682506,0.005819620163432587,-2.3213558099619123,-7.610123387235582e-05,-0.021665330783335192,7036.0,14239,0.12331792239291198,0.0007792590484001047,9.609660685468782e-05
1,26500000,26600000,26550000,0.0011115411803518506,0.005923010231714199,-2.10100847598511,-2.4852518645180482e-05,-0.00695196494199474,7161.0,14340,0.0005576869236292255,0.006013993491802019,-2.3465901423402027,-0.0010615731222113108,-0.292466616805706,7271.0,14340,0.15086658222782467,0.0009829009605821309,0.00014828690859158939
1,26600000,26700000,26650000,0.0007616370531765503,0.005841952418181416,-2.249143364638886,3.825505616256493e-05,0.010849296718015376,7063.0,14070,0.000573578517573169,0.0057426979526310675,-2.327956358378707,-0.000264373880162833,-0.07627146754527098,6943.0,14070,0.11291860244089848,0.0007525890940920857,8.498130871722765e-05
1,26700000,26800000,26750000,0.0006691508769887726,0.005876691481124037,-2.291858275304918,-5.9852627566283874e-05,-0.016874267431225186,7105.0,14192,0.0004129777568175519,0.005818793042886334,-2.4027601197228905,-0.0005851581975020357,-0.1666128739331232,7035.0,14192,0.09760074760980969,0.0005995841812480716,5.851986434490648e-05
1,26800000,26900000,26850000,0.0010456215571936175,0.005961057776841833,-2.1327259578716085,0.0001735209371653849,0.048229447929153894,7207.0,14075,0.0006730783288192962,0.005791498064859989,-2.285726704640895,-0.00045347853871343107,-0.12972716359383898,7002.0,14075,0.15631385263701364,0.0010185659035561424,0.0001592159605496876
1,26900000,27000000,26950000,0.000753643314093159,0.005894888133141601,-2.2557061295161422,0.000156170717027181,0.04389354200435867,7127.0,14324,0.0005672754815048087,0.005896542374234107,-2.3375451824985287,-0.0003110652931529777,-0.08740391901834224,7129.0,14324,0.14840452007267627,0.0007755553116080994,0.00011509591380911644
1,27000000,27100000,27050000,0.0006441794706307023,0.005752623399186102,-2.296666677427765,0.0003067971256432469,0.08835802808758648,6955.0,13979,0.0005231354115901096,0.005768338689564907,-2.351735596553168,4.037396421162477e-05,0.011596130940895165,6974.0,13979,0.09838031377602602,0.0006473432756940814,6.368583458367666e-05
1,27100000,27200000,27150000,0.0007293177072190927,0.005875037240031532,-2.265287383734648,0.00032647069279094146,0.09206784828401635,7103.0,13989,0.0006055094748667459,0.005611185785776856,-2.307109624544348,0.00011132635280751558,0.0328690671888103,6784.0,13989,0.08993069744683853,0.0007333656779440878,6.59520869011736e-05
1,27200000,27300000,27250000,0.0008939002696627318,0.005824582886710105,-2.1893990924698534,7.96370576905882e-05,0.022652659525213656,7042.0,14309,0.0005177633321513134,0.006052868157475905,-2.3652103166655047,-0.000655933250296556,-0.1795526528043782,7318.0,14309,0.22245965737334983,0.0009077751496761277,0.00020194334876910886
1,27300000,27400000,27350000,0.0007498206097421077,0.0058146574401550695,-2.252802012071762,5.324275549954706e-05,0.015170646851565493,7030.0,14239,0.00047587017591575146,0.005953613691925557,-2.379669458394151,-0.0003736067016390534,-0.10397213157720815,7198.0,14239,0.1892347531119142,0.0007558851285021016,0.00014303973567317228
1,27400000,27500000,27450000,0.0006626564399343986,0.0059089491824279,-2.2963255896989976,7.098973663735826e-05,0.019905057354571765,7144.0,14234,0.0004034668758667453,0.005832026971626381,-2.4074019053602185,-0.0005038671562756191,-0.14314170293686326,7051.0,14234,0.14424887828453528,0.0006229166919840676,8.985503408349572e-05
1,27500000,27600000,27550000,0.0006701582675886792,0.0057857082210362185,-2.2867280781996184,0.0002745024770367653,0.0786057261117812,6995.0,14107,0.0003575922702486816,0.0058502236236439445,-2.428249479028746,-0.0002916649279973107,-0.08260064126343498,7073.0,14107,0.2607159087192496,0.0006950985081100852,0.00018122323919140328
1,27600000,27700000,27650000,0.0006353099786957816,0.0058791728427627955,-2.306871111699318,1.1642567617665023e-05,0.0032810089219307103,7108.0,14215,0.0003354597244892234,0.0058824813249478075,-2.438865578663029,-0.0006270443306593647,-0.17660903690682503,7112.0,14215,0.23454569514481377,0.0006341134258620629,0.0001487285742695606
1,27700000,27800000,27750000,0.0009371586466784978,0.005804731993600035,-2.168757601940309,0.00029839633414736595,0.08516828534223225,7018.0,14140,0.0004562950698706827,0.005875037240031532,-2.3854794641454666,-0.0005879960661207245,-0.16582049722260214,7103.0,14140,0.2755409125279803,0.0009617200892681285,0.0002649932309935376
1,27800000,27900000,27850000,0.0005325242329143191,0.0058576677085602205,-2.351216677773453,-1.0681953379756948e-06,-0.00030213319808223703,7082.0,14143,0.00017131135681356207,0.005832026971626381,-2.5103558432460837,-0.0006166560791608254,-0.1751834788159238,7051.0,14143,0.49334937873115164,0.0006945965919920829,0.0003426787971281418
1,27900000,28000000,27950000,0.0010639754329903755,0.005889098289317831,-2.119087054634882,-0.00029970021053010894,-0.08431681708925162,7120.0,14199,0.0004947124756427454,0.00588330844549406,-2.3688777628842494,-0.0012942732856969488,-0.36448502834072644,7113.0,14199,0.1584296382928703,0.0009260591743461153,0.00014671522002955754
1,28000000,28100000,28050000,0.0009044781738777785,0.0058791728427627955,-2.188459103271621,0.00013618482004022097,0.03837844230387266,7108.0,14136,0.0006114877147311442,0.005852704985282703,-2.316120234201296,-0.0004105971062631014,-0.11623346983749286,7076.0,14136,0.17965211711313392,0.0009239774492221378,0.00016599450491767783
1,28100000,28200000,28150000,0.00042977967565074486,0.005799769270322518,-2.394654709762759,-0.0004822082663746989,-0.13774948017061195,7012.0,14130,0.000461499575127738,0.005851050744190197,-2.382342170399882,-0.00045546903442639073,-0.12897239365022103,7074.0,14130,0.5955664237801165,0.0011018858264801345,0.0006562462010908916
1,28200000,28300000,28250000,0.00040287909830896885,0.005795633667591253,-2.4065200026229014,-0.0006485713466775186,-0.185405408367526,7007.0,14035,0.0004342148610405988,0.005772474292296172,-2.3917457971930656,-0.00044618422405829207,-0.128060485393307,6979.0,14035,0.6531215576999363,0.001206609949294137,0.0007880629696193516
1,28300000,28400000,28350000,0.000803756446060484,0.005770820051203666,-2.226072826501664,0.00012195323652437409,0.035012131459059334,6977.0,14024,0.0005655607978559699,0.005786535341582471,-2.3335213231074174,-0.00032202493575340246,-0.09220095726101994,6996.0,14024,0.28306778575569547,0.0009549837604661215,0.00027032513850789414
1,28400000,28500000,28450000,0.0007323938954529646,0.005865111793476496,-2.2633823380478804,0.00013597590278703088,0.038411297694742955,7091.0,14136,0.0004534895777897676,0.005872555878392772,-2.3866287966047954,-0.0003221633358453948,-0.0908914640840157,7100.0,14136,0.1302909163406957,0.0006817702008200827,8.882846419871725e-05
